student_id,total_active_days,Cluster_ID,Behavioral_Pattern
pjxyqxbk680,477,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk681,361,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk682,349,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk683,461,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk684,384,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk685,408,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk686,363,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk695,394,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk697,622,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk700,319,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk703,568,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk705,372,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk706,391,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk710,412,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk713,589,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk715,298,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk717,394,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk718,319,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk720,415,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk722,423,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk723,484,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk728,361,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk731,275,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk732,539,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk733,491,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk737,376,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk742,467,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk743,377,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk745,358,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk746,390,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk748,388,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk751,432,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk753,407,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk755,307,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk757,385,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk759,291,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk760,454,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk764,664,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk765,305,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk767,361,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk772,280,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk775,359,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk777,390,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk778,391,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk779,397,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk780,361,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk782,396,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk783,325,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk787,320,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk788,371,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk789,351,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk791,462,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk792,351,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk794,408,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk795,320,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk797,343,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk798,510,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk799,352,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk801,484,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk803,349,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk804,377,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk807,389,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk810,386,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk811,381,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk812,335,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk813,345,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk816,393,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk820,381,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk822,376,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk823,342,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk825,407,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk826,341,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk827,346,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk828,367,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk835,399,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk836,347,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk839,451,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk840,333,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk841,384,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk843,340,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk844,320,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk846,388,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk847,318,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk848,371,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk852,348,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk853,340,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk854,459,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk855,339,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk861,346,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk863,371,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk865,468,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk867,355,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk868,338,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk869,367,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk872,353,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk873,311,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk878,384,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk880,367,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk882,353,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk885,328,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk889,378,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk894,384,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk895,376,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk898,394,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk899,427,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk900,345,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk902,350,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk903,319,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk905,377,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk907,416,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk908,280,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk909,329,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk910,391,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk911,526,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk915,360,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk916,489,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk918,534,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk923,549,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbk926,328,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk927,303,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk929,292,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk934,302,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk935,327,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk936,651,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk937,359,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk939,354,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk941,434,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk943,389,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk945,324,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk947,332,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk950,522,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk951,389,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk953,373,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk954,286,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk957,397,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk958,362,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk961,357,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk962,352,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk965,507,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk969,425,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk971,475,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk974,355,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk978,391,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk980,558,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk981,337,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk987,351,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbk991,338,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk992,390,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk993,314,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbk995,367,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbk997,305,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl673,488,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl677,314,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl678,326,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl684,411,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl686,366,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl687,370,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl688,477,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl699,331,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl701,383,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl703,354,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl704,354,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl708,338,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl709,332,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl710,335,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl712,399,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl713,395,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl714,307,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl716,344,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl717,391,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl723,423,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl724,371,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl727,353,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl730,279,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl731,300,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl735,409,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl736,383,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl737,448,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl738,329,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl739,490,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl742,325,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl743,384,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl745,474,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl746,379,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl747,363,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl750,439,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl751,369,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl752,370,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl753,306,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl755,394,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl757,293,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl758,389,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl759,321,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl763,380,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl765,333,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl766,437,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl767,395,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl768,658,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl769,336,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl774,388,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl779,356,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl780,339,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl781,376,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl789,407,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl793,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl794,384,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl796,481,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl797,549,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl804,361,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl806,321,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl807,379,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl808,337,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl810,358,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl812,386,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl815,577,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl816,340,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl817,411,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl821,466,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl825,349,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl826,428,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl827,377,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl828,605,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl830,485,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl836,366,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl837,432,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl839,591,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl843,368,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl847,611,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl854,318,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl857,399,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl858,294,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl866,591,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl867,376,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl869,427,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl872,362,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl874,348,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl876,335,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl878,371,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl879,300,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl884,347,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl886,313,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl889,370,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl891,404,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl893,337,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl895,293,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl896,356,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl900,374,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl904,346,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl905,366,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl906,512,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl907,343,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl910,408,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl911,283,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl912,378,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl913,290,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl916,346,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl918,353,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl919,358,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl921,396,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl925,352,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl927,584,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl929,423,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl930,313,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl931,318,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl934,383,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl937,384,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl939,387,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl943,311,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl945,390,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl946,401,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl950,326,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl952,338,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl953,364,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl954,384,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl955,404,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl957,388,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl962,346,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl963,351,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl964,427,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl965,445,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl966,350,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl969,365,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl970,370,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl975,501,2.0,晨间规律型 (Early-Morning Regular Pattern)
pjxyqxbl980,411,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl982,315,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl984,329,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl985,372,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl987,388,0.0,常规混合型 (Standard Mixed Pattern)
pjxyqxbl988,375,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl989,373,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl990,314,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl991,327,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl992,364,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl993,377,3.0,深夜活跃型 (Late-Night Active Pattern)
pjxyqxbl996,361,1.0,高波动不规律型 (High-Variance Irregular Pattern)
pjxyqxbl999,297,3.0,深夜活跃型 (Late-Night Active Pattern)
